Drug,y_true,logit,prob,pred_mcc,pred_prev
CCOC(=O)c1c(C)nc2c(c1-c1ccc(OC)cc1)C(=O)CC(C)(C)C2,1.0,3.105,0.957,1,1
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Br)cc1,1.0,4.133,0.9844,1,1
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Cl)c(Cl)c1,1.0,3.39,0.968,1,1
O=C(O)c1cc(=O)[nH]c(SCc2ccccc2)n1,0.0,-1.568,0.1725,0,0
O=c1ccnc(SCc2ccc(Cl)cc2)[nH]1,0.0,-0.03003,0.4922,0,0
CCCc1cc(=O)[nH]c(SCc2cc(Cl)ccc2OC(F)F)n1,1.0,2.35,0.9126,1,1
CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,0.0,-1.633,0.1635,0,0
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,-1.731,0.1504,0,0
OCCNc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3,1.0,2.613,0.9316,1,1
COCCNc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3,1.0,2.566,0.928,1,1
CC(CO)Nc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3,1.0,2.797,0.943,1,1
Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,0.0,-1.061,0.257,0,0
CCc1ccc(Nc2ncccc2C#N)cc1,1.0,1.837,0.863,1,1
CCC(C)c1ccc(Nc2ncccc2C#N)cc1,1.0,2.184,0.899,1,1
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0.0,-2.033,0.1157,0,0
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,0.0,-2.273,0.0934,0,0
CC(C)=NOC(C)CN1CCCc2nc(C)c(C)cc21,0.0,-1.264,0.2203,0,0
CON=C(C)CCN1CCCc2nc(C)c(C)cc21,0.0,-1.821,0.1393,0,0
COC(=O)CC=CC(C)C(C=NOC(C)CN1CCCc2nc(C)c(C)cc21)OC,0.0,-0.79,0.3123,0,0
Fc1cccc(C=NN=Cc2cccc(F)c2)c1,0.0,0.862,0.703,0,0
COc1ccc(C=NN=Cc2ccc(OC)c(O)c2)cc1O,0.0,1.516,0.82,1,1
CC1CCC2N(C1)CC1C3(O)CC45OC6(O)C(O)CCC4(C)C6CCC5C3(O)CC(O)C1(O)C2(C)O,0.0,-1.989,0.1203,0,0
CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O,0.0,-2.148,0.1045,0,0
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(CCCOC)c1=NC(=O)C(C)(C)C,1.0,2.998,0.9526,1,1
CCCC=C(CCC)C(NC(=O)CCc1ccccc1)c1ccc(C(F)(F)F)cc1,1.0,2.16,0.8965,1,1
CCCCC=CC(NC(=O)CCc1ccccc1)c1ccccc1,1.0,2.361,0.9136,1,1
CCOc1ccc(OCC)c(NC(=O)CN(C)S(=O)(=O)c2cnc[nH]2)c1,1.0,1.193,0.7676,1,0
CCc1cccc(NC(=O)CN(C)S(=O)(=O)c2cnc[nH]2)c1,1.0,-0.11847,0.4707,0,0
Cc1nc2nc(SCC(=O)NCc3ccco3)nn2c(C)c1Cc1c(F)cccc1Cl,1.0,3.73,0.976,1,1
Cc1cccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)c1,1.0,3.438,0.9688,1,1
Cc1ccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)cc1,1.0,3.422,0.9688,1,1
CCn1ccc(C(=O)NC2C(=O)N3C(C(=O)O)=C(C)CSC23)n1,0.0,-1.783,0.1439,0,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccn(C)n3)C2SC1,0.0,-1.926,0.1272,0,0
CN(c1ccc(C(=O)NCc2ccccn2)cc1)S(C)(=O)=O,0.0,-1.44,0.1915,0,0
O=C(NCc1ccccn1)c1cccc([N+](=O)[O-])c1,0.0,-1.169,0.237,0,0
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,0.0,0.3496,0.5864,0,0
Cc1ccc(C(=O)NN=Cc2ccc(S(=O)(=O)O)o2)c(Cl)c1,0.0,0.0626,0.5156,0,0
COc1ccc(NC(=O)N2CCC3(CC2)CCN(C(=O)Oc2ccccc2)CC3)cc1,0.0,0.6255,0.6514,0,0
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)Oc1ccccc1)CC2,0.0,-0.121,0.4697,0,0
COc1cc(NC(=O)c2ccco2)c(C(=O)O)cc1OC,0.0,-0.1858,0.4539,0,0
CCOc1ccc(NC(=O)c2ccc(Br)o2)c([N+](=O)[O-])c1,0.0,1.181,0.765,1,0
Cc1onc(C(=O)C=CN(C)C)c1C(=O)Nc1nccs1,0.0,-0.1733,0.4568,0,0
COC(=O)c1cccc(C(=O)Oc2cccc(Br)c2)n1,0.0,1.185,0.766,1,0
CC(C)OC(=O)c1cccc(C(=O)Oc2ccc(Br)cc2)n1,0.0,1.379,0.799,1,1
O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2,0.0,0.3743,0.593,0,0
COc1ccc(C(=O)N2CCC3(CC2)CCN(c2ccccc2)CC3)cc1,0.0,1.001,0.7314,0,0
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2,0.0,-0.4265,0.395,0,0
O=C(c1ccncc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0.0,2.422,0.9185,1,1
CC(C)CN1CCC2(CCCN(C(=O)c3csnn3)C2)C1,0.0,-1.576,0.1714,0,0
CC(C)NC(=O)N1CCC2(CCCN(C(=O)c3csnn3)C2)C1,0.0,-1.726,0.1511,0,0
CN1CCC2(CCCN(C(=O)c3csnn3)C2)C1,0.0,-1.908,0.1292,0,0
CCC(=O)OCN1C(=O)C=CC1=O,0.0,-1.104,0.249,0,0
CCN1C(=O)C=CC1=O,0.0,-1.548,0.1753,0,0
COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)C3O)C(=O)NC(C)C(=O)NC(C)C(=O)N2C)cc1,0.0,-1.399,0.1979,0,0
COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4O)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,0.0,-1.341,0.2074,0,0
CCOC(=O)C1=C(CSc2nc3ccccc3s2)NC(=O)NC1c1cc(C)ccc1C,1.0,3.705,0.976,1,1
CCOC(=O)C1=C(CSc2nc3ccccc3s2)NC(=O)NC1c1cccc([N+](=O)[O-])c1,1.0,3.264,0.9634,1,1
O=C1c2ccccc2C(=O)C1c1ccccc1,0.0,0.806,0.6914,0,0
Cc1nc(NS(=O)(=O)c2ccc(Br)cc2)c2c3c(sc2n1)CCC3,1.0,1.797,0.8574,1,1
Cc1nc(NS(=O)(=O)c2ccccc2C)c2c3c(sc2n1)CCC3,1.0,2.09,0.8896,1,1
Cc1[nH]n(C(C)(C)C)c(=O)c1Sc1ccc(Cl)cc1,1.0,3.584,0.973,1,1
Cc1[nH]n(C(C)(C)C)c(=O)c1Sc1ccccc1,1.0,2.059,0.8867,1,1
Cc1nc2c(C#N)c[nH]n2c(=O)c1Cc1ccccc1,1.0,1.188,0.7666,1,0
Cc1nc2c(C#N)c(C)[nH]n2c(=O)c1Cc1ccccc1,1.0,1.128,0.7554,1,0
Cc1nc2c(C(=O)NCCC(C)C)c[nH]n2c(=O)c1Cc1ccccc1F,1.0,2.938,0.9497,1,1
Cc1cc(=O)c2c(O)c(O)ccc2o1,0.0,-0.3308,0.418,0,0
CCc1ccccc1NC(=S)NC1CC2CCC(C1)N2Cc1ccco1,0.0,-1.415,0.1954,0,0
Cc1cccc(NC(=S)NC2CC3CCC(C2)N3Cc2ccco2)c1C,0.0,-0.626,0.3484,0,0
Cc1ccc(-n2nnnc2-c2cnc3ccc(Cl)cc3c2-c2ccccc2)cc1,1.0,2.504,0.9243,1,1
Clc1ccc2ncc(-c3nnnn3-c3ccccc3)c(-c3ccccc3)c2c1,1.0,2.605,0.931,1,1
CCCCCC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,1.0,2.193,0.9,1,1
COC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F,0.0,-0.2247,0.444,0,0
CCOC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F,1.0,0.4504,0.611,0,0
Cc1ccc(N(Cc2ccccc2)Cc2ccccc2)cc1,0.0,1.405,0.803,1,1
CC(C)(C)c1ccc(O)c(CN(Cc2cc(C(C)(C)C)ccc2O)c2ccccc2)c1,0.0,0.4607,0.6133,0,0
Cc1c(OCC(F)(F)F)ccnc1CSc1nc2ccccc2[nH]1,1.0,3.32,0.9653,1,1
Clc1ccc(N=C(c2ccccc2)N2CCOCC2)cc1Cl,1.0,-1.077,0.2542,0,0
CC(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,1.0,1.922,0.872,1,1
CC(=O)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,1.0,2.61,0.9316,1,1
O=[N+]([O-])c1ccc2c(N=Nc3ccc4ccccc4c3O)c(O)cc(S(=O)(=O)O)c2c1,1.0,0.983,0.728,0,0
O=S(=O)(O)c1ccc(N=Nc2ccc3c(S(=O)(=O)O)cccc3c2O)c2ccccc12,0.0,-0.4604,0.3867,0,0
CC(=O)NCCNc1nc(-c2cccnc2)nc2ccccc12,0.0,-1.82,0.1394,0,0
CC(=O)c1cc2c(cc1NC=Cc1nnnn1-c1ccc(Br)cc1)OCO2,1.0,4.2,0.9854,1,1
Cc1c(N=Cc2ccc(Br)s2)cccc1[N+](=O)[O-],0.0,3.451,0.9697,1,1
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0.0,-2.516,0.07477,0,0
NC(N)=NN=C(c1ccccc1)c1ccc(O)cc1O,0.0,-2.348,0.0873,0,0
CNS(=O)(=O)c1ccccc1C(=N)c1ccccc1,0.0,-0.0917,0.477,0,0
COc1ccc(NC(=O)CC2C(=O)N(c3cccc(OC)c3)C(=O)N2C2CCCCC2)cc1,1.0,2.904,0.948,1,1
COc1cccc(N2C(=O)C(CC(=O)Nc3ccccc3)N(C3CCCCC3)C2=O)c1,1.0,3.186,0.9604,1,1
Cc1cccc(C)c1NC(=O)CCN1C(=O)C2C3CCC(C3)C2C1=O,0.0,2.328,0.911,1,1
COc1ccc(N(CC(=O)NCc2cccc(OC)c2)S(=O)(=O)c2c(C)noc2C)cc1,1.0,2.951,0.9497,1,1
CCOc1ccc(N(CC(=O)NCc2ccc(OC)cc2)S(=O)(=O)c2c(C)noc2C)cc1,0.0,2.89,0.9473,1,1
CCOc1cccc(NC(=O)CSc2nc(C)c3c(c2C#N)CCCC3)c1,0.0,1.999,0.8804,1,1
CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(CC)C3,1.0,3.965,0.982,1,1
CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(C)C3,1.0,3.896,0.98,1,1
Cc1nc2ccccc2n1CC(=O)NN=CC=Cc1ccccc1,1.0,1.563,0.827,1,1
CC(C=NNC(=O)Cn1c(C)nc2ccccc21)=Cc1ccccc1,1.0,2.152,0.896,1,1
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,0.0,0.5044,0.6235,0,0
CC(C)N1CCC(=NNC(=O)c2ccc(Br)o2)CC1,0.0,-1.771,0.1454,0,0
CCCN1CCC(=NNC(=O)c2ccc(Br)o2)CC1,0.0,-1.842,0.1368,0,0
Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1-c1ccc(C(C)(C)C)cc1,1.0,0.02818,0.507,0,0
Cc1sc(NC(=O)C2CCCCC2)c(C#N)c1-c1ccccc1,1.0,2.408,0.9175,1,1
O=C(Nc1ccc(C(F)(F)F)cc1)c1cccn(Cc2ccc3c(c2)OC(F)(F)O3)c1=O,1.0,2.295,0.9087,1,1
O=C(Nc1cccc(C(F)(F)F)c1)c1cccn(Cc2ccc3c(c2)OC(F)(F)O3)c1=O,1.0,2.457,0.921,1,1
COC(=O)c1cn(NC(=O)c2cccc(OC)c2)c(=O)c2ccccc12,1.0,2.754,0.9404,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCCNc4ncc(C(F)(F)F)cc4Cl)c3CC2CN1C(=O)c1ccccc1,1.0,4.145,0.9844,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCCNc4ncc(C(F)(F)F)cc4Cl)c3CC2CN1C(=O)c1ccccc1,1.0,4.145,0.9844,1,1
COc1ccc(NC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,1.0,1.564,0.827,1,1
CCOc1ccc(NC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,1.0,1.807,0.859,1,1
COc1ccc(C(=O)N2CCC3(CCCN(c4cccc(-c5ccccc5)c4)C3)CC2)cc1,1.0,1.914,0.8716,1,1
O=C(c1cccc(F)c1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1.0,1.394,0.8013,1,1
CC(=O)N(N=C1Sc2ccccc2C1=O)c1ccccc1C,1.0,1.907,0.8706,1,1
CC(=O)N(N=C1Sc2ccccc2C1=O)c1ccccc1,0.0,1.567,0.827,1,1
O=C1C2CCC3C(=NOCc4ccccc4)CC(O)C(O)C3C2C(=O)N1Cc1ccccc1,0.0,-0.6704,0.3384,0,0
CC(c1ccccc1)N1C(=O)C2CCC3C(=NOCc4ccccc4)CC(O)C(O)C3C2C1=O,0.0,0.266,0.5664,0,0
COc1ccc(C2CC(=O)CC(=O)C2n2cncn2)cc1,0.0,2.0,0.8804,1,1
CC1(C)CC(=O)C(C(c2cccc(O)c2O)C2C(=O)CC(C)(C)CC2=O)C(=O)C1,0.0,0.502,0.623,0,0
CC1(C)CC(=O)C(C(c2ccccc2F)C2C(=O)CC(C)(C)CC2=O)C(=O)C1,1.0,0.4663,0.6147,0,0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.0,-1.07,0.2554,0,0
CCOc1ccc(C(O)=C2C(=O)C(=O)N(CCOCCO)C2c2cccnc2)cc1,0.0,-0.461,0.3867,0,0
COCCCN1C(=O)C(=O)C(=C(O)c2ccc(OC)cc2C)C1c1cccnc1,0.0,-0.977,0.2734,0,0
Cc1cccc(C)c1OC1(c2ccccc2)OC(=O)c2ccccc21,1.0,1.62,0.8345,1,1
Cc1cccc(OC2(c3ccccc3)OC(=O)c3ccccc32)c1C,1.0,1.632,0.8364,1,1
Cc1cc(C)c(S(=O)(=O)N2CCCCC2)c(C)c1N(C)S(=O)(=O)c1ccccc1,1.0,2.69,0.936,1,1
Cc1ccc(S(=O)(=O)N(C)c2cc(S(=O)(=O)N3CCC(C)CC3)c(C)cc2C)cc1,1.0,2.227,0.903,1,1
O=S(=O)(c1ccc(F)cc1)n1ccc(-c2cnc(-c3ccccc3)s2)n1,1.0,2.984,0.9517,1,1
COc1ccc(S(=O)(=O)n2ccc(-c3cnc(-c4ccccc4)s3)n2)cc1,1.0,2.775,0.9414,1,1
Cn1cc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21,0.0,2.273,0.907,1,1
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(OCc3ccccc3)nc21,0.0,2.947,0.9497,1,1
COc1ccccc1-c1c(C)oc2c(CN3CCN(CCO)CC3)c(O)ccc2c1=O,0.0,-0.7563,0.3193,0,0
CCc1cc2c(=O)n(-c3ccccc3)c(=S)[nH]c2s1,1.0,0.8877,0.708,0,0
CCn1c(SCc2ccc(C)cc2)nnc1-c1nn(-c2ccccc2)ccc1=O,0.0,2.979,0.9517,1,1
CCCC(=O)Nc1sc(C)c(-c2ccc(C(C)CC)cc2)c1C#N,0.0,3.344,0.966,1,1
CNC(=O)c1sc(SC)cc1-c1ccc(Cl)cc1,1.0,1.703,0.846,1,1
Oc1ccccc1C1Nc2cccc3cccc(c23)N1,1.0,0.2786,0.5693,0,0
Oc1ccc(C2Nc3cccc4cccc(c34)N2)c(O)c1,1.0,-0.9155,0.286,0,0
COc1cccc(C(O)Cn2cc(-c3ccc(CON=C(C)C)cc3)nn2)c1,0.0,3.295,0.9644,1,1
COc1cccc(C(O)Cn2cc(-c3cccc(CON=C(C)C)c3)nn2)c1,0.0,3.25,0.9624,1,1
CSc1nc(C)c2c(n1)N(c1ccc(C(F)(F)F)cc1)CC2,0.0,1.964,0.877,1,1
Cc1cc(OCCn2cc(C(N)=NO)c3ccccc32)ccc1Cl,1.0,0.4336,0.6064,0,0
CC(C)Nc1nc(Oc2ccc(Cl)cc2)cc(C(F)(F)F)n1,1.0,1.091,0.7485,1,0
CCCC1(C)Nc2ccccc2-c2nc3ccccc3n21,1.0,0.3916,0.5967,0,0
CCCCC1(C)Nc2ccccc2-c2nc3ccccc3n21,1.0,-0.6704,0.3384,0,0
c1cnc(N2CC3(CCNCC3)C2)nc1,0.0,-1.962,0.1233,0,0
CS(=O)(=O)N1CCC2(CC1)CN(c1ncccn1)C2,0.0,-1.605,0.1672,0,0
COCCCNC(=S)NC1CC2CCCC(C1)N2Cc1cccs1,0.0,-1.536,0.177,0,0
N#CC(=Cc1cc([N+](=O)[O-])c(N2CCCCC2)cc1N1CCCCC1)c1nn(-c2ccccc2)c(N)c1C#N,1.0,2.508,0.925,1,1
CC1CCN(c2cc(N3CCC(C)CC3)c([N+](=O)[O-])cc2C=C(C#N)c2nn(-c3ccccc3)c(N)c2C#N)CC1,1.0,2.045,0.8857,1,1
Cc1ccc2[nH]c(C)c(C=NNc3nc4ccccc4s3)c2c1,1.0,3.025,0.9536,1,1
CCn1c(C)c(C=NNc2nc3ccccc3s2)c2ccccc21,0.0,1.638,0.8374,1,1
COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,1.0,1.88,0.8677,1,1
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,0.0,-1.905,0.1295,0,0
O=C(C(NS(=O)(=O)c1cccs1)c1ccccc1)N1CCN(c2ccccc2)CC1,1.0,2.982,0.9517,1,1
COc1ccccc1N1CCN(C(=O)C(NS(=O)(=O)c2cccs2)c2ccccc2)CC1,1.0,2.898,0.948,1,1
CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,0.0,-0.06433,0.484,0,0
Cc1ccc(OCC(=O)NNC(=O)CCc2ccccc2)cc1,0.0,-0.925,0.284,0,0
CC(C)C(NS(=O)(=O)c1cccs1)C(=O)Nc1nc(C(C)(C)C)cs1,1.0,3.674,0.975,1,1
O=C(Cc1cccs1)N1CCC(c2nc3c(nnn3Cc3ccccc3Cl)c(=O)[nH]2)CC1,1.0,3.166,0.9595,1,1
Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCN(C(=O)Cc5cccs5)CC4)nc32)cc1,1.0,2.889,0.9473,1,1
Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)NCc1cccs1,0.0,-0.6313,0.3474,0,0
O=C(Cn1ccc([N+](=O)[O-])n1)NCc1cccs1,0.0,-1.565,0.1729,0,0
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0.0,-1.926,0.1272,0,0
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,-1.516,0.1802,0,0
O=C(O)c1ccc(C(=O)Nc2cccc3ccccc23)c(C(=O)O)c1,0.0,-1.442,0.1912,0,0
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,1.0,3.783,0.978,1,1
Cc1ccc(-c2cc(C(F)F)n3ncc(C(=O)Nc4c(C)nn(Cc5c(Cl)cccc5Cl)c4C)c3n2)cc1,1.0,3.848,0.979,1,1
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0.0,2.424,0.9185,1,1
COc1ccc(C(=O)N2CCC3(CC2)CCN(c2ncccn2)CC3)cc1,0.0,0.92,0.715,0,0
O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1ncccn1)CC2,1.0,1.206,0.77,1,0
Cc1ccc(C(=O)c2oc3nc(C)cc(C)c3c2N)cc1,1.0,0.6973,0.6675,0,0
CCc1ccc(C(=O)c2oc3nc(C)cc(C)c3c2N)cc1,1.0,1.834,0.862,1,1
CCOC(=O)C1=C(C)N=C2SC(C(=O)OC)=CC(=O)N2C1c1ccc(F)cc1,1.0,2.723,0.9385,1,1
CCOC(=O)C1=C(C)N=C2SC(C(=O)OC)=CC(=O)N2C1c1cccc(OC)c1,1.0,3.621,0.974,1,1
CC1(C(=O)CSc2nc3ccccc3s2)CCC(=O)O1,0.0,0.943,0.7197,0,0
CC(C)CC1CC(=O)OC1(C)C(=O)CSc1nc2ccccc2s1,1.0,3.918,0.981,1,1
CC1=C(C(=O)OCc2ccccc2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1CCCCCC(=O)O,1.0,1.834,0.862,1,1
CC1=C(C(=O)OCc2ccccc2)C(c2ccc(Cl)cc2)NC(=O)N1CCCCCC(=O)O,1.0,2.758,0.9404,1,1
CCCCCCCOC1(c2ccccc2)OC(=O)c2ccccc21,1.0,1.861,0.8657,1,1
O=S(=O)(Cc1ccc(Cl)cc1)c1ccccc1-c1nnc(-c2ccc(Cl)cc2)o1,1.0,2.555,0.9277,1,1
CCNc1ncc2nc(-c3cccs3)c(=O)n(CC3CCCO3)c2n1,0.0,-0.4978,0.3782,0,0
CN(C)c1ncc2nc(-c3cccs3)c(=O)n(CC3CCCO3)c2n1,0.0,-0.2585,0.4358,0,0
Nc1cc(C(=O)O)[nH]c(=O)n1,0.0,-2.215,0.09845,0,0
Cc1cc2nc(C3CCCN(C(=S)Nc4ccccc4)C3)[nH]c2cc1C,0.0,1.965,0.877,1,1
COC(=O)C1C(O)C2(O)c3c(OC)cc(OC)cc3OC2(c2ccc(OC)cc2)C1c1ccccc1,0.0,2.348,0.9126,1,1
CCc1ccc(CCN2CCCCC2)nc1,0.0,-1.734,0.15,0,0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,0.0,-0.1698,0.4575,0,0
Oc1ccccc1CNn1cnnc1,0.0,-1.171,0.2366,0,0
Cc1cccc(C(C)c2cnc[nH]2)c1C,1.0,2.893,0.9473,1,1
CCN(c1ccccc1)c1cc(NC)[n+](C)c(C)n1,0.0,-2.3,0.09106,0,0
N#Cc1c(-c2ccccc2)ccnc1Oc1ccccc1,1.0,1.858,0.8647,1,1
COc1ccc(Oc2nccc(-c3ccc(F)cc3)c2C#N)cc1,0.0,1.961,0.877,1,1
c1ccc2c3c([nH]c2c1)C1C2CCC(C4CCCNC42)N1CC3,0.0,-1.86,0.1346,0,0
COCCNc1ncnc2ccc(-c3cccnc3)cc12,0.0,-1.483,0.1849,0,0
CN1CCN(c2ncnc3ccc(-c4ccoc4)cc23)CC1,0.0,-1.695,0.155,0,0
c1nc(N2CCNCC2)c2cc(-c3ccoc3)ccc2n1,0.0,-1.905,0.1295,0,0
Cc1ccccc1C=CC1=NCCN1,0.0,-1.957,0.1238,0,0
N#CC(=Cc1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,1.0,2.258,0.9053,1,1
OCC1OC(O)C(N=Cc2ccc3c(c2)OCO3)C(O)C1O,0.0,-2.27,0.0937,0,0
COc1c(C=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)nn1-c1ccccc1,1.0,2.229,0.903,1,1
CCOC(=O)Cc1csc(NN=Cc2ccc(C(F)(F)F)cc2)n1,0.0,1.879,0.8677,1,1
COc1cc(O)oc1C=Nc1ccc(Cl)cc1,1.0,-1.085,0.2527,0,0
CC(CCN1CCCCc2nc(C)c(C)cc21)=NOC(C)c1cn(C2COCC2O)nn1,0.0,0.2986,0.574,0,0
CC(C)C(OCc1ccccc1)C(C)C=NOCC(C)C(OCc1ccccc1)C(C)C,0.0,-0.1904,0.4524,0,0
CC(=Cc1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,1.0,3.19,0.9604,1,1
COc1ccc(OC2C=CC(c3ccccc3)OC2CON=C(C)CCN2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)cc1,0.0,2.496,0.9243,1,1
COC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc(OC)ccc1OC,1.0,2.41,0.9175,1,1
CC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc2cccc(C)c2nc1Cl,1.0,3.201,0.9604,1,1
COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)C,0.0,-1.947,0.1249,0,0
N=C(N)CCNC(=O)C1CCC(N)=N1,0.0,-2.691,0.0635,0,0
CC12CN(CC[N+](C)(C)C)CC1(C)C1CCC2O1,0.0,-1.9375,0.126,0,0
CC(C)(C)C1CCC2(CC1)NC(CO)(CO)CO2,0.0,-1.95,0.1245,0,0
C1CCN(c2nc3nonc3nc2N2CCCC2)C1,0.0,0.8047,0.691,0,0
O=C(O)CNC(=O)C1NC(C(F)(F)F)(C(F)(F)F)OC1(C(F)(F)F)C(F)(F)F,0.0,-0.7397,0.323,0,0
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,0.0,-1.836,0.1376,0,0
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,0.0,0.655,0.658,0,0
N1=C(c2nnc(-c3nn[nH]n3)nn2)NNN1,0.0,-1.9,0.1301,0,0
[O-]N=C1C(=[OH+])Nc2ccccc21,0.0,-1.474,0.1864,0,0
O=C(O)CN=C1NC2(CCCC2)Cc2ccccc21,0.0,-2.11,0.1082,0,0
Cc1nc2sc3c(c2c(=N)n1N)CC(C)(C)OC3,0.0,-1.273,0.2188,0,0
N=c1n(CCN2CCOCC2)c2ccccc2n1CC(=O)c1ccc(Cl)c(Cl)c1,1.0,0.2214,0.555,0,0
COc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2cccnc2)cc1OC,0.0,2.889,0.9473,1,1
O=C(O)C1C2C=CC(C2)C1C(=O)N1CCN(CC=Cc2ccccc2)CC1,0.0,-1.727,0.151,0,0
N#CC(=CNc1ccccn1)C(=O)C1CC1,0.0,2.494,0.9233,1,1
CC(C)C(=O)NC1CCCN1C(=O)C=Cc1ccccc1,0.0,0.617,0.65,0,0
